#midpoint_x midpoint_y name diameter emplacement_depth transgressive_height
443045.5045 6293588.575 Sill1421 5964.37022673 3.87289239134 0.760815792794
386820.538 6289655.48 Sill1424 6105.03486072 4.80571365445 0.865266254809
412529.9545 6302691.6 Sill1426 5599.21581045 1.30720433808 0.232724337519
333844.494 6290010.56 Sill1427 7221.93396262 4.25122000418 0.183724039501
345062.6815 6296471.87 Sill1428 2800.4078848 4.82741751625 0.644742999479
458382.3035 6222113.08 Sill19 9564.91481073 2.54788297828 2.23212499871
441180.624 6221300.86 Sill210 3043.05605736 2.20251525614 0.290559480976
452919.5855 6220039.6 Sill212 10192.5038828 2.65916413268 1.19253456267
461477.8565 6222263.045 Sill215 3296.61653664 4.29791559589 0.223244132988
444301.298 6213086.375 Sill23 11076.8199343 4.64294886437 1.52044079043
459786.9245 6297680.81 Sill231 12262.2871485 5.00268482542 1.79142301371
460739.9785 6330042.855 Sill232 22803.0880064 3.18598173342 0.656782324078
442639.342 6325896.895 Sill239 25924.9521085 3.66742974887 1.03992011541
459163.042 6314411.085 Sill240 5055.31795778 6.2080373881 0.895885619612
300300.5185 6628535.0 Sill245 2937.19977221 2.27963115583 0.297712806505
305560.002 6601569.935 Sill246 10794.6984643 5.36046162032 1.43489725194
307563.0935 6628346.91 Sill248 3156.33206653 4.80196836479 0.663654456582
309773.7105 6631387.605 Sill249 7017.90754498 0.849760081275 0.693530636572
254100.165 6523674.98 Sill250 2237.19345697 2.46680704267 0.410950991136
258445.3335 6538592.335 Sill251 9119.45352506 2.69800720303 0.950836277786
265497.0175 6585993.075 Sill253 4564.4057193 2.8364457537 0.636633828501
273124.712 6529083.46 Sill255 3975.2037675 1.48392671239 0.90010789797
277314.8745 6525900.49 Sill258 5949.17050668 1.81338684977 0.476434921475
275275.851 6527472.15 Sill259 3249.47144668 2.15769984775 0.327676126544
278995.9695 6486502.82 Sill261 4037.52899989 1.26827047224 0.498493862605
291842.4325 6476247.935 Sill262 11887.0219111 3.78333882829 0.520251336337
288717.9515 6478745.505 Sill264 6461.96023129 1.44207229364 0.445857497161
296980.632 6472145.865 Sill265 4587.43761824 3.76972663366 0.742390552326
302645.7715 6467573.86 Sill266 4497.30233237 4.66619804616 0.33128034899
300789.4245 6469074.46 Sill267 7423.54265703 2.13960225572 1.34397248372
249984.9075 6509457.24 Sill268 5474.98494058 2.66355123177 0.321755618545
289760.47 6442238.89 Sill270 2849.4043473 1.71959917062 0.827785300262
288740.9845 6443077.255 Sill272 6412.497891 4.52343815893 1.10692901318
288589.717 6443146.01 Sill273 3887.32098906 1.59250975173 0.511224599144
287727.3685 6443839.495 Sill274 3100.79938116 2.72578237417 0.916662399554
284842.496 6446126.05 Sill275 4561.9176686 1.59318802316 1.13101324915
276955.681 6452283.705 Sill276 2449.9036839 1.04879336611 0.912467227455
270840.8805 6457215.655 Sill279 9087.06405216 4.26657621802 2.13764648403
271527.9305 6456673.94 Sill280 5212.39333669 3.51025643672 1.28932262425
273035.589 6455457.105 Sill282 1712.47799211 1.81635391743 0.51719759793
273826.804 6454815.385 Sill283 749.987908236 0.341310549953 0.198341762648
250430.1645 6473283.405 Sill286 2587.35198177 1.13195581055 0.213848689737
250475.4185 6473249.87 Sill290 3824.86316994 1.52056470919 0.961346951626
246017.9855 6476782.315 Sill291 4650.28218781 2.22811959744 0.381176416623
275021.5625 6453847.78 Sill292 2424.89211053 1.27490619723 0.329950911351
275031.2535 6453839.88 Sill293 749.964575676 2.07323730682 0.102811708816
281891.8 6448419.625 Sill294 3562.79878428 1.01833380297 0.176124317187
273308.275 6427359.86 Sill295 5177.24926481 1.61315170073 0.461699552075
276139.89 6425178.285 Sill298 3801.22185299 1.92094999486 0.253894711738
291875.1545 6413021.795 Sill301 4522.51910162 1.54918295095 0.269777396532
289257.921 6415049.19 Sill302 5050.35259779 2.73505809363 0.723388863418
298494.139 6407893.215 Sill303 3002.40023404 2.44907658613 0.0839221656368
295234.895 6410421.48 Sill304 5499.60269874 2.45750071959 0.488169326659
317981.056 6392805.825 Sill305 8561.23166306 1.58414868856 0.204116077086
310167.1245 6398865.015 Sill306 10289.2563203 1.93850587422 0.792402712175
295388.383 6410302.27 Sill307 5912.31605442 2.70766394945 1.30091171499
300936.819 6406003.395 Sill309 5351.056149 3.3174606011 1.0293150097
287722.3125 6416220.845 Sill311 4935.51626328 2.02734319848 0.394534714797
280912.7155 6421502.61 Sill312 10675.8661114 2.22949426629 0.585047762381
280718.4615 6421637.52 Sill313 9073.98435089 2.76657468137 1.10271608713
306171.3465 6401962.38 Sill314 1200.06934787 1.08741596444 0.952271761603
334195.35 6380243.925 Sill317 5535.53905507 0.486416202864 0.225646969158
264484.0975 6434225.525 Sill319 1848.90794095 1.10030866731 0.104194887929
324751.5475 6387551.785 Sill320 7652.85596406 1.63381150196 0.796723754343
328086.6665 6384963.27 Sill322 2311.22352025 1.2099325924 0.458588698351
473617.2155 6272307.46 Sill324 6615.6525442 7.30588568357 2.11489283191
463547.7695 6281362.355 Sill325 7738.10799544 3.26397609323 1.0953429033
459293.9265 6283329.83 Sill326 3025.35147274 2.2688054388 0.978454466548
441291.254 6297321.36 Sill327 10100.2742506 4.32686648652 0.789538599245
429813.984 6305728.345 Sill328 8541.94252737 3.23712082733 0.36853809297
439822.667 6300670.385 Sill329 15287.7269667 3.7806590116 0.780573981443
448879.6895 6291441.955 Sill330 9026.7334782 4.79250962336 0.933375046378
427357.837 6306791.03 Sill331 16782.4454816 4.74409499331 1.21209880004
401334.8965 6328253.655 Sill332 3908.66970858 2.16036442943 0.440871690179
409106.2235 6323248.51 Sill333 8911.44427803 3.19683627347 0.848676097999
403772.9355 6326371.27 Sill334 4624.2611641 2.00154609629 0.690384270861
413173.7135 6319098.215 Sill336 7372.29683825 3.66043911403 0.908880864715
422049.42 6312228.68 Sill337 10249.1968979 4.09217169593 1.15328968886
394636.1385 6333446.62 Sill338 6137.1709981 1.1504668367 0.421671241645
397524.903 6331203.92 Sill339 6176.09816484 1.55731187866 0.616900707026
298533.7305 6393498.45 Sill340 11453.2586874 1.90661127835 0.732962221538
299195.4615 6392935.54 Sill341 3324.21356556 1.47374165834 0.169668373952
289812.5165 6400017.68 Sill343 3033.73575356 5.40820922807 1.10204989296
281535.333 6407929.18 Sill345 7993.60223394 2.9452436685 1.04936014118
284341.865 6404227.85 Sill347 5544.12625306 2.65984175892 0.785550139802
281179.031 6406846.225 Sill352 4151.25357928 0.802892887151 0.102029831407
281207.4055 6406809.855 Sill353 2302.48307417 0.147307060629 0.129006030547
305108.7085 6478849.62 Sill354 7122.06821785 1.40649598115 0.565069699775
304972.825 6478647.57 Sill356 5785.32267965 2.31020109659 0.868392293758
300033.1175 6471982.84 Sill357 8381.65987064 1.94819927349 0.457426287135
272188.7305 6433845.885 Sill358 2839.08852744 1.14019302295 0.587435048377
273613.0765 6435800.34 Sill359 2298.12587596 2.20879431141 0.567330803529
275494.592 6438542.235 Sill360 4328.03861662 2.69875701685 0.73018933164
278783.733 6443288.165 Sill361 5623.61384448 1.29016223826 0.613841709382
281965.0475 6447713.575 Sill363 1650.62462002 1.01980187545 0.108044154606
285519.6285 6452411.395 Sill364 7805.32837439 0.930049444111 0.239358717197
291139.952 6459901.165 Sill365 4024.01473658 1.83564428275 0.401893219482
277546.193 6481593.79 Sill366 2337.58931659 0.938027381549 0.279019712404
276043.4155 6479652.685 Sill367 2247.2804035 2.07380983621 0.203379205464
282092.632 6487724.23 Sill368 3176.16770943 1.02215515337 0.321044145403
258354.213 6455741.495 Sill373 4823.30538055 2.00287559789 0.175916875784
256740.8835 6453600.855 Sill378 2762.23133563 1.91696884024 0.390099297581
261344.48 6459683.93 Sill379 2948.9339545 1.74532090496 0.623229452931
281369.721 6486726.48 Sill381 2764.04598852 1.67315743395 0.248699058146
247545.26 6477975.66 Sill382 5749.67152692 2.41464541855 0.525289159118
244874.218 6473996.175 Sill384 4588.92833371 0.93029113749 0.2254621818
250284.066 6481393.495 Sill385 1187.49256542 2.48348116395 0.227792980656
249974.584 6480977.18 Sill386 3350.21205282 2.65288325766 1.1076078761
258894.5365 6492724.115 Sill387 1063.91778185 0.689168789589 0.305255600497
260792.8825 6495186.53 Sill388 1500.93197618 0.922904135448 0.272989116874
259847.135 6493949.14 Sill389 1313.71444268 0.497730529962 0.120494310106
275904.843 6516034.245 Sill390 3062.34198572 2.60382322369 0.409673613005
278538.8755 6537677.71 Sill391 5438.05248957 1.79352545167 0.464143674537
273778.3775 6535286.68 Sill393 3640.58984119 1.34958946484 0.297171446802
278182.4765 6537510.83 Sill394 3575.5417494 1.11338254067 0.20135909899
280905.727 6538841.985 Sill395 2211.88565831 1.15392300677 0.109482508427
407480.391 6601140.525 Sill396 7838.09584706 4.22937295754 0.602485874261
411941.8705 6603313.93 Sill398 5911.9593329 1.06171148726 0.460414115168
406128.3125 6600476.85 Sill399 3900.86622344 1.58935904267 0.398325495021
407171.225 6600990.315 Sill400 6350.76046219 0.802491854377 0.659507867032
610601.109 6606775.93 Sill401 7387.17727205 4.66027268737 1.34942990979
586568.543 6625214.87 Sill402 14233.4319017 9.01257804379 1.07344161184
590206.3565 6622252.085 Sill403 9023.98040241 7.73604445354 1.3759338176
610097.7855 6607179.87 Sill404 6171.59139078 2.49346941527 0.707440455551
615336.8695 6603043.695 Sill405 5023.19738463 3.07803303386 1.61121910742
596261.5115 6617435.155 Sill406 4579.46511233 3.83678065101 0.358967919568
600734.2405 6606101.855 Sill408 6731.97157121 5.87110441687 0.779293888883
594343.949 6611114.455 Sill409 2856.58997739 3.02202725239 0.201854793784
603844.68 6603663.195 Sill410 5761.08659619 4.55022043715 0.338853830192
589327.3595 6614943.76 Sill411 3198.96804461 2.83901032355 0.317058685321
593349.655 6572682.28 Sill413 3532.49380593 1.30507839399 0.322333854456
592502.939 6573273.765 Sill414 4096.43705553 1.67901384982 0.180704510143
594000.3925 6582047.34 Sill415 4059.4690813 3.20746888311 0.544981244267
594642.606 6581603.29 Sill416 1198.944246 1.90179378402 0.275111369827
596279.153 6580434.975 Sill417 3996.62962779 5.3317602551 0.748633878777
598326.7185 6578996.705 Sill418 3280.23327557 5.32498746863 0.83037715799
605471.744 6589798.32 Sill419 4137.93695892 2.58512054574 1.32210860588
596287.4605 6625443.405 Sill420 6417.40009759 3.74217890522 0.429281086851
604504.0495 6619412.855 Sill421 4125.2383357 4.97011756337 0.444415549205
606961.034 6617573.39 Sill422 7364.56505399 4.28517326348 0.666500007368
616602.095 6610422.435 Sill423 5015.00778261 2.07870094555 0.576816509545
573236.263 6552890.85 Sill424 10343.0624917 5.00776450899 0.676159505153
578286.6955 6548214.96 Sill425 3603.37029494 3.08842735923 1.09526455307
577161.8955 6547015.035 Sill426 11424.3827117 5.43162183358 1.68361014285
571792.441 6554005.425 Sill427 6120.07850976 4.48699452756 0.662094894957
562698.791 6527163.765 Sill428 3915.84793098 3.41984871066 0.38795280049
564173.832 6529049.115 Sill429 1769.22374631 4.14525996368 0.133984515864
566105.759 6531524.885 Sill430 6130.43059666 2.49712061088 0.842712281486
559591.171 6523146.075 Sill431 1273.7357815 2.63548924014 0.245050775297
555916.051 6518359.59 Sill432 7249.17083516 4.01833312636 0.475919014947
575672.596 6544632.03 Sill433 1633.59863511 5.58967322878 0.40288429558
577313.964 6547013.81 Sill434 2369.39128134 3.22349760972 0.523368949535
578098.943 6548113.81 Sill435 6125.83295921 2.10410470884 0.392150219842
582096.5055 6553762.875 Sill436 5938.72108721 4.20180793981 0.709155232648
582778.122 6554712.605 Sill437 3700.75579483 4.52945579435 0.969056899219
579524.815 6550125.72 Sill438 7696.27903559 4.61746299142 1.24757655762
572634.1425 6540431.795 Sill439 14610.9582665 5.89488413821 2.08570946271
574873.4055 6543481.215 Sill440 8049.47239865 6.75462035248 0.634559016306
448137.0355 6373548.5 Sill445 5703.07797901 2.10651165495 0.703711228019
452296.269 6379091.28 Sill446 2376.43522069 1.72277558585 0.851575666177
454629.5065 6382217.96 Sill447 2775.20163562 3.11111422197 1.05815006601
446876.432 6371838.435 Sill448 5747.57953244 3.53847401298 1.16242134348
434260.138 6354908.42 Sill449 9553.95804599 2.42477519107 0.590537740125
441634.3225 6361578.775 Sill450 10055.1625806 3.32121036824 1.03391491665
453426.0985 6376954.435 Sill451 9022.72172936 4.15893777517 1.75860903313
424587.504 6340880.47 Sill452 9048.15213051 3.38816615584 0.872252309098
415820.942 6328833.69 Sill453 3031.52179834 1.54250492545 0.500723849997
413937.4825 6326265.425 Sill454 3038.24381792 1.6888748639 0.365592896056
421195.814 6336530.68 Sill455 5446.45302792 4.38540061223 0.787140214776
421023.9405 6334745.84 Sill456 8655.00255262 1.58391747714 0.68814634981
444665.5135 6368838.73 Sill457 2292.1783235 3.09896067794 0.675787890111
420509.8975 6333580.19 Sill458 12231.7158843 4.45643480065 2.02865435043
412806.201 6324794.87 Sill459 1396.98521064 1.18311012428 0.185405516583
417460.6825 6331141.995 Sill460 3157.41238256 2.2491650917 0.24336707319
435840.981 6349708.41 Sill461 15889.5474752 3.44095933073 0.992331119492
429890.29 6346504.47 Sill462 6268.8011487 2.36029459319 0.615637897324
568456.305 6534561.045 Sill463 1399.295426 0.594111054521 0.387881224774
426713.2735 6455547.3 Sill466 4187.41527106 1.95347285719 0.820190189353
421813.7825 6448846.05 Sill467 1548.51680253 1.31715347412 0.457379947248
422593.9255 6449930.88 Sill468 1273.77491916 1.31186413023 0.387670254594
418518.406 6444209.275 Sill469 1536.65413431 1.1742456772 0.869453207278
413331.634 6436911.62 Sill470 2765.20443409 1.24756339657 0.275446699205
417359.0155 6442587.7 Sill471 3774.43643296 2.18137366277 0.772292650342
414350.0345 6438352.05 Sill472 2439.51395106 2.50709586362 0.245154723627
408246.56 6429867.45 Sill474 5126.34236687 2.152301708 0.447859301576
416723.6265 6441697.625 Sill475 3262.97060924 1.19367637488 0.292817393675
392622.01 6409485.27 Sill478 1438.42152256 1.32056832814 0.186945097915
400624.189 6419620.36 Sill479 3005.12546767 2.30309386077 0.445381760424
387036.34 6401964.585 Sill480 1774.63869599 0.910868989954 0.221992456945
384315.243 6398627.545 Sill482 2993.25584287 1.3082016978 0.201132670494
406078.943 6426887.525 Sill484 4417.08434661 1.38031880598 0.611986611883
413450.4555 6437095.585 Sill485 6755.96826808 2.41018325513 0.239568938728
420275.79 6446683.655 Sill486 3658.74984647 0.822131279392 0.128952662926
446672.6215 6503389.53 Sill487 4112.52937859 2.75206678764 0.365502228105
450132.473 6507505.375 Sill488 6674.04336168 3.69799979404 0.695256526017
531980.535 6522101.015 Sill489 7773.70426613 5.004739293 0.158646770942
546168.6155 6511126.415 Sill490 7746.20928506 2.96178885955 0.685529718875
531288.675 6526841.905 Sill491 4279.47973517 0.832718047685 0.764186271652
551082.9115 6521599.425 Sill493 4459.46098212 2.29668607297 0.619714856403
556212.679 6517991.795 Sill494 6011.07179507 1.71638381001 0.526288179729
538505.927 6531157.065 Sill495 2389.41943813 4.9758718486 0.442899884503
539668.298 6530247.185 Sill496 2539.46918969 1.79780864801 0.911686336051
543234.244 6527496.49 Sill498 2314.96820142 4.23562126525 0.303900974166
552076.051 6535841.19 Sill500 4898.95648501 1.69515784173 0.806550535278
557491.643 6531923.235 Sill502 8519.53378613 2.62278725505 0.822151240759
555831.9635 6533124.705 Sill503 5421.19724774 1.08666293905 0.318973515228
262076.702 6299317.715 Sill504 4204.62414941 1.44854728511 0.442587942487
259702.8265 6297624.825 Sill505 3453.94686333 3.13563960163 0.557003472429
259049.6675 6297161.25 Sill506 2102.29719977 2.82478262212 1.04081464844
258058.515 6296430.23 Sill507 2738.40959363 4.24258539575 1.03479932548
261955.9185 6299228.6 Sill508 2177.36750447 1.58179450122 0.452022932693
260319.4875 6298064.035 Sill509 3491.50161396 6.596264836 1.25913742941
262042.074 6299290.96 Sill510 2865.64741762 4.5443737771 1.74447261243
255663.4515 6294575.085 Sill511 3372.11619411 5.76807447926 0.345848706681
274156.7085 6307968.08 Sill512 1850.09788841 2.55286284117 0.433015139206
267058.391 6302878.945 Sill513 4590.18700687 2.77347254973 0.675377846258
264992.2525 6301403.22 Sill514 1588.56207295 2.06861926238 0.745641211931
260003.3455 6297839.17 Sill515 1739.51017396 2.60927038413 0.283174974907
271882.1525 6306334.275 Sill516 4700.99739427 3.70943938505 1.4298959802
275389.0555 6308855.695 Sill518 2687.44720964 1.69152069288 0.232189585746
275881.0535 6309209.915 Sill519 2499.8698647 2.36626147765 0.337053098749
281559.217 6313311.82 Sill520 2836.93780692 3.20534962514 0.33652630483
277959.9675 6310707.235 Sill521 5298.90650325 4.21883963227 0.796468721835
275501.3775 6308935.06 Sill523 1912.4397304 4.0256921763 0.132279341952
276550.4915 6309691.96 Sill524 2624.71181729 2.43585330499 0.0895884857137
269302.3655 6304491.69 Sill525 9116.35643362 4.03817311204 2.43762982709
270850.5465 6305595.235 Sill526 4313.86603274 3.37340654538 1.18033938574
287260.548 6317477.195 Sill527 4435.09298965 1.89955164359 1.03606263927
284614.0145 6315550.215 Sill528 2737.31060212 0.137716481379 0.0847621523105
283564.461 6315001.785 Sill529 9275.39894726 2.00995949579 1.72435324134
282959.7735 6316208.805 Sill530 8149.85277343 4.79732110094 1.64141798419
294407.7175 6322715.765 Sill531 3215.5812108 2.5330785583 0.680523324885
291361.618 6320463.89 Sill532 5486.81178552 2.09381821661 0.506248269133
309081.2255 6333745.515 Sill533 2712.54794338 1.13149029174 0.0607984730267
304566.3015 6330368.115 Sill534 10964.3476111 4.3631975887 1.70357341054
296723.31 6325287.835 Sill535 7536.56704025 3.47453950799 1.33366814484
304027.8225 6329960.705 Sill536 12564.8069913 4.44553162505 1.84306883511
311229.334 6335350.055 Sill537 3324.88120968 3.82043365509 0.239833115708
314877.88 6338036.375 Sill538 4586.9928282 2.18361107869 0.981097320963
333435.4715 6351860.175 Sill540 3825.15231821 1.47281417143 0.549968542526
338689.973 6355729.255 Sill541 2899.66870659 0.137335029303 0.0993609112141
336864.459 6354382.295 Sill542 3787.48704946 2.59468978196 1.10746718233
317217.0355 6339750.085 Sill546 1687.44576231 1.31078846004 0.263654312459
318762.217 6340898.515 Sill547 4437.95834839 4.95322320833 0.39162219436
342314.974 6358434.35 Sill548 6021.58881273 1.45302531444 1.32039009387
330660.0335 6349739.99 Sill549 28959.1605517 2.69279261487 2.20319221334
318491.178 6340697.36 Sill550 4212.88761371 0.593137291508 0.511320597491
305234.629 6330873.325 Sill551 8813.7528305 7.45252401184 1.98487822603
311403.2115 6335472.155 Sill552 5649.62263611 5.20189003484 0.977520410411
318157.264 6281354.615 Sill553 10726.7665351 2.52114751935 0.494611111704
315667.8975 6279978.795 Sill554 6138.38329998 4.54545358481 1.26145151288
309214.0375 6276371.555 Sill555 5548.19622376 6.35755998131 1.25373960221
324782.108 6284992.51 Sill556 2963.80579389 2.42443845192 0.674883205163
337841.219 6293147.03 Sill557 8229.38776529 4.68496560546 0.610625195224
350642.3365 6299649.055 Sill558 5489.59980489 1.39263461063 0.362059107598
352365.985 6301620.81 Sill559 8751.46385519 3.49277311452 0.941114549405
359690.349 6304593.97 Sill561 3804.05136354 1.27727096138 0.415866746645
382152.414 6318421.11 Sill562 6330.96796394 2.84892616222 0.805041955876
388750.8925 6328307.28 Sill565 2380.67514105 1.2357830498 0.079517040939
375379.764 6313466.295 Sill566 1948.52335799 2.07393023253 0.57890244818
370921.825 6310714.8 Sill567 4137.65809665 2.22910461732 0.357518823039
377896.863 6315894.43 Sill568 5111.85381065 1.8166388595 0.506690515534
364823.691 6307371.31 Sill569 5216.29553839 0.817462456035 0.270556187638
344584.7355 6296201.325 Sill570 8875.62002524 3.49430719423 1.20595184729
330529.53 6288152.13 Sill571 9653.32384799 6.51056136498 1.15297095515
279091.345 6315744.255 Sill572 2387.419948 0.326805184659 0.0928604125871
312201.7185 6278044.58 Sill573 3525.81458256 5.84706193713 0.386060167264
339938.21 6293376.23 Sill574 10199.3488946 6.26665555462 1.28656758228
358769.1465 6304102.0 Sill575 6643.59803122 2.65020967633 0.33034730728
313739.5455 6278906.515 Sill576 5301.1802017 6.52200306134 0.756884124997
329996.215 6287840.57 Sill577 4841.30039131 5.07137570524 0.527002423227
346769.866 6297454.055 Sill578 6789.46618469 3.92488292961 0.941409138732
266984.1375 6318186.805 Sill579 4062.53617911 2.03547359967 0.75451599986
266658.7675 6318248.8 Sill580 5124.97077738 2.82335324506 1.01905214003
271743.8705 6317220.71 Sill582 3675.80417536 3.07019167374 0.615210591042
276767.7725 6316204.505 Sill583 3174.93562453 3.23659880936 0.206742726603
266423.835 6318283.075 Sill585 7949.5072006 3.94144640187 1.7191331991
289636.5 6313723.815 Sill586 6963.34757563 2.57973730174 0.526436053965
296106.675 6312448.42 Sill587 3025.57257875 0.880012351345 0.362950395655
313749.1775 6309047.385 Sill588 3663.02646671 2.15253857284 0.343532640588
330435.102 6306046.865 Sill589 14498.9844851 3.31506135717 0.550644593483
300884.6805 6311476.32 Sill590 4475.59800378 1.49235987932 0.237240626241
302888.9435 6311075.635 Sill591 3461.78416724 4.16925451336 0.948803573704
300651.9715 6311524.28 Sill592 5250.74946069 5.21244069306 1.64423151502
285726.755 6314473.79 Sill593 11699.5049389 3.09306212101 1.55723576706
441053.834 6378068.415 Sill680 10506.7720388 2.7066075584 1.23273469976
432298.4275 6361571.845 Sill681 15054.3578999 3.62257074986 1.82568171911
432960.316 6369247.5 Sill682 8762.44253656 1.81830545093 0.570391462809
418196.968 6350569.255 Sill683 9243.10257178 1.86289273437 1.0504213862
401281.5805 6326619.715 Sill684 8360.27301204 1.37003012016 1.09552693653
398633.4535 6323045.23 Sill685 8118.24369472 1.827001911 1.20100244615
397560.371 6321661.85 Sill686 11820.8222991 2.21245394436 1.21619178717
402768.868 6328579.28 Sill687 6370.69047932 3.11201611499 0.632166268933
387034.8805 6307398.31 Sill688 10091.8380026 2.47638963171 0.527664060811
363250.239 6272916.175 Sill689 12163.7016305 3.47969266488 1.53760130072
349878.0555 6257444.675 Sill690 13236.6439801 3.73353900376 0.628533261115
371969.9795 6287063.4 Sill691 4588.30211837 3.95633661889 0.55540863857
413939.411 6343103.985 Sill692 10556.3139137 3.44482427427 2.34843798291
422510.3865 6351111.815 Sill693 14565.7747534 2.56110169173 0.857604486763
426285.391 6358348.685 Sill694 8105.13680109 2.83041243734 0.673790719229
418650.141 6350357.495 Sill695 5881.44261647 3.84850211981 0.621457653146
439731.709 6215259.08 Sill696 7310.82977234 2.53980107201 1.30092268395
443219.0865 6216753.5 Sill697 12723.4690297 4.20577524167 1.367936715
300767.394 6321560.405 Sill698 11796.0128809 3.26298269499 0.762626804258
314310.5885 6310906.525 Sill699 4066.52513506 3.35668531096 0.326561214164
323202.859 6304142.875 Sill700 9801.91794251 3.02577651433 0.372401033116
284642.257 6333861.435 Sill701 1677.75550494 1.22968377224 0.380379648763
283843.506 6333490.33 Sill702 5671.02235917 0.590324013651 0.399669507478
276340.0205 6340302.545 Sill703 3737.32038912 2.33006610062 0.557224280673
453398.9695 6267995.59 Sill704 4134.37531993 2.90820080401 0.452833691781
273558.76 6342458.5 Sill705 2917.63724388 1.28493241439 1.18996014326
288316.2195 6331004.715 Sill706 5814.38737765 1.64736687495 0.534621867725
314389.589 6311269.64 Sill707 24136.4377132 3.92686084013 1.94199146483
354710.9365 6280024.14 Sill708 10229.6385433 3.6921320317 0.905985206262
368707.3965 6269452.325 Sill709 7117.80648685 3.35961244314 0.645421584754
342697.227 6289409.9 Sill710 5111.48834826 4.2098692479 1.06654283246
345041.631 6287591.075 Sill711 2960.29940251 5.06864973825 0.666064117231
348725.7165 6284743.97 Sill712 9749.57009393 4.52893766948 1.18868974885
347221.7435 6285843.05 Sill713 2383.5499512 4.97282459158 1.13637679765
488425.9 6288448.135 Sill714 6051.3730952 4.01105735267 0.912926908211
295162.1085 6325876.075 Sill715 30571.8317355 4.17287049926 1.74896093129
328628.5 6300009.335 Sill716 4126.32982309 3.18588095696 0.687642865149
439406.914 6378680.715 Sill717 9538.54088332 2.9569837408 1.98598192366
450541.363 6380220.92 Sill718 13202.4577414 2.36595471722 1.21627852374
491757.3235 6272440.85 Sill722 1868.99196982 0.615495227091 0.298657508543
473840.9515 6286890.195 Sill725 5020.97593565 4.89202742326 0.288698554861
464654.1705 6288783.62 Sill726 14455.0579033 6.45557794392 4.02163685187
447563.4445 6304960.965 Sill727 5708.55419306 4.75937638611 0.917018707165
452145.9955 6302003.275 Sill728 6509.0003803 4.35517778921 1.03704937176
430847.6405 6316778.645 Sill729 9988.31063646 2.41923052081 0.390153245199
428879.6455 6319351.21 Sill730 32598.4466365 3.45755432488 1.48989817182
422279.326 6323062.54 Sill731 4728.49239194 2.77531878762 0.32559123933
428821.6185 6318739.13 Sill732 33306.0050517 4.63219462178 2.22630180143
460321.802 6296323.41 Sill733 7103.53875523 3.25987362648 0.795860593855
446571.27 6305590.05 Sill734 10306.1854829 4.41691158495 0.603791500722
412784.0585 6330609.785 Sill735 10655.3862063 3.1196496235 0.992088836872
435669.2095 6313244.615 Sill736 1316.47881151 3.18925486482 0.0288469763786
415498.975 6329022.885 Sill737 3138.72958991 1.63124705912 0.849352320311
394074.3555 6303027.575 Sill738 10146.7666527 4.90720567907 0.98787595006
404481.9345 6308601.62 Sill739 17923.3873716 4.36063088349 0.852538611588
404434.301 6313681.22 Sill740 6740.04522915 3.35348003677 0.804083311999
406656.7135 6316780.96 Sill741 11441.0389463 3.64352010737 0.805954324001
388535.4535 6291977.21 Sill742 12126.0673125 4.13819569202 1.05898542713
390522.6145 6295708.39 Sill743 12864.1251996 4.15519306056 0.827506446564
402625.725 6308021.005 Sill745 27203.7225424 4.54414893707 0.833413021709
413494.3905 6326277.595 Sill746 3937.11036744 1.0371111473 0.432596012258
429158.6305 6297667.46 Sill747 17208.1669602 4.50495972149 1.80624928696
419287.87 6289015.195 Sill748 5458.42402442 1.18397924663 0.230068501796
449840.8175 6333597.55 Sill749 8368.86037985 4.25378376424 1.40889436376
451665.282 6335809.745 Sill750 10028.7879663 4.39577913096 1.13790559835
427978.3175 6295548.245 Sill751 21535.2702375 4.94803604887 1.74505409253
431606.093 6305406.59 Sill752 8005.65466459 4.8774473916 0.182414827139
442639.5455 6322317.08 Sill753 14121.1335618 3.95821979174 0.637160955765
442975.757 6322884.66 Sill754 3291.71864153 4.13993208146 1.02896044624
445050.6615 6326132.17 Sill755 7670.36628497 3.96263951971 1.18601523507
422051.168 6294122.125 Sill756 12181.7980177 4.26703066794 1.55329550762
443180.218 6324890.995 Sill757 6073.07350003 3.45457620189 0.980452502982
436586.1395 6321398.34 Sill758 8021.30252293 3.69070788714 0.423218174067
448310.9665 6329104.15 Sill759 6285.26445274 3.02248567929 0.451114707655
450915.712 6317111.51 Sill762 12425.0663662 5.38367638688 0.865950945572
458880.781 6333190.435 Sill763 15601.2783652 3.32982555233 1.11938440017
452158.634 6320755.015 Sill764 9756.15223384 3.36242834441 0.902963880116
445490.5325 6286896.46 Sill766 5111.85145111 3.43626826803 0.79092995392
451260.931 6295234.935 Sill767 5522.81387242 3.11606883206 0.551686683939
450660.9055 6289172.28 Sill768 12146.2347774 4.19788470389 1.09176395838
458566.662 6307152.91 Sill769 6460.65412317 3.06291631745 0.472074251165
449829.21 6223540.1 Sill77 10517.6433205 0.877985475393 0.367879970198
448860.8245 6290461.875 Sill770 9945.31641233 4.27692885034 1.04893041025
452963.326 6267309.91 Sill771 6159.30565921 3.35531489979 0.566857631439
456391.6565 6272528.05 Sill772 8851.16768052 2.1844069088 0.67355379057
475314.314 6300874.74 Sill773 8683.71515643 3.90157717478 1.0435784705
468567.951 6299013.215 Sill774 16048.4559707 3.93177481191 1.2482008153
