midpoint_x midpoint_y bathy grav mag name diameter emplacement_depth transgressive_height
-9.4597235228 56.5142246688 1253.4582073 67.7413809911 -72.3996687538 Sill1251 7599.17293478 5.15791684505 1.47954654989
-9.92957813307 56.6859124994 1961.3306711 67.8347607514 -87.9498747161 Sill1252 4854.09067511 2.3893204447 0.500760967152
-9.21833864987 56.7184896971 1144.99678202 54.736156591 -52.0206400814 Sill1254 3925.04476382 4.41614479763 0.552996989905
-9.37029493987 56.777829712 1519.77316067 64.9114660725 -89.7739992625 Sill1255 3226.20124459 2.54311700837 0.402211214703
-9.43033029215 56.8015908262 1604.60159391 66.2232831272 -109.285004523 Sill1256 1489.38266641 2.08315904097 0.280009085163
-12.9581386727 58.3002606355 1711.32421857 29.6317527646 NaN Sill1257 9580.89293531 1.05687609947 0.776805425816
-9.96767343597 57.4228348914 1955.79289793 47.137313953 -132.231379945 Sill1260 8910.5225532 1.1695239825 0.961230338582
-9.97774525531 57.4342726383 1952.69797334 46.8692205241 -129.002782557 Sill1261 15588.0040132 2.92048544579 1.19724664886
-9.9296150788 57.5273968595 1810.46422678 41.4980497981 22.2502420078 Sill1262 3696.1901101 3.17704664181 0.389236383938
-9.93102594347 57.603513282 1759.24751942 39.3838140764 45.2667501395 Sill1263 8812.51450123 2.993946365 0.962518388524
-9.92095802799 57.5741494431 1756.39034472 39.6083654426 31.4769041964 Sill1264 6139.42420002 3.03153310408 0.710851817917
-9.93248213986 57.7005300055 1670.4516743 36.2436162441 98.7564680924 Sill1265 5732.19101948 2.33946328144 0.357481318165
-9.93266792667 57.7337194484 1658.28186681 34.7497360114 118.172326102 Sill1266 7061.28251464 1.90412983712 0.275713363809
-9.93437403193 57.943017976 1859.59095103 38.0319248133 188.187467819 Sill1267 6723.82020103 2.17544451216 1.09094952868
-9.93144113199 57.6424269815 1722.55708061 38.4358500762 70.9706362472 Sill1268 3456.42308355 2.6496239254 0.193451405487
-9.898562353 57.8599507537 1649.5801264 32.0255601223 165.958579694 Sill1269 13147.2719279 1.39393661153 0.916059396975
-9.93212281016 57.793393565 1674.60711305 31.9462556382 130.047159648 Sill1271 4632.04943015 1.06835868713 0.128603970119
-12.6627683984 58.1477379354 1673.37752406 39.7310268979 -84.9156150405 Sill1272 4815.71043634 6.11254342 1.74267611491
-12.7565624748 58.071266747 1696.64469648 32.8408443237 28.0258200845 Sill1273 7421.20305638 1.35135035411 0.303138104717
-12.7094487885 58.110702144 1690.64720908 35.6093633246 -20.639538854 Sill1274 3751.46448211 1.91922182271 0.623687988899
-12.5698611772 58.2204495666 1647.94217125 49.1476915379 -163.080051117 Sill1275 1949.44332567 2.75625609092 0.676837455223
-9.18640500778 56.8982048004 995.141970436 64.119147608 -102.054306836 Sill1276 5556.88518233 2.41083062951 0.802073994423
-10.9064754056 58.8263461433 NaN NaN NaN Sill1277 8708.67753156 2.91629033045 0.433633894079
-11.0658413437 56.5243956733 NaN NaN NaN Sill1278 7016.76679657 2.56610097538 0.813291205863
-11.4600143493 56.6779476886 NaN NaN NaN Sill1279 3755.51939422 5.29761531653 0.312510751791
-10.6939223968 57.1989518077 2283.12140774 70.136941232 14.3043182811 Sill1289 4250.10762491 1.16989109524 0.466008955981
-10.6267930757 57.1733803891 2309.12082456 66.6678705269 16.532559861 Sill1290 3388.76357361 2.26160695086 0.456133280022
-10.6048720582 57.1650272203 2311.63691737 66.3400536484 0.940135339194 Sill1291 3951.8099386 0.825385976791 0.248173731465
-10.6062162718 57.1655514389 2311.58098085 66.3444320103 1.97973262376 Sill1292 3226.43897728 3.31388532748 0.566780941275
-10.6401884599 57.178459997 2304.3853192 67.2137948636 22.2932047424 Sill1293 2163.14466326 2.0394145539 0.5071813201
-10.5678535525 57.1509665568 2312.83533841 65.688547996 -21.6582551204 Sill1294 4939.62470322 0.740722478617 0.254177845603
-10.5269309134 57.1357633237 2312.87807503 63.7305423387 -38.5388423763 Sill1295 6762.10283161 2.67412615428 0.503232154915
-10.6728300089 57.1909300799 2287.23618164 68.8840215427 20.8297687219 Sill1296 5838.17517424 1.58380511199 0.689682896712
-10.0008121068 56.9358864548 2023.95232508 61.5495735454 -33.0779205506 Sill1297 5476.32629873 3.35794193151 0.960054565734
-10.735961108 57.214915364 2294.22373176 74.0611894185 -5.42139996352 Sill1298 1949.86654142 1.13478506911 0.23927875923
-10.5327038188 57.1377275656 2313.18225454 64.0287422786 -36.8808938612 Sill1299 4087.54311187 0.823812019465 0.547464197131
-9.76853853987 56.8360438669 1878.85731547 63.2219688877 -75.8324978137 Sill1300 7923.70982919 7.17917929839 2.53232725189
-9.97021983716 57.4315585102 1947.61984644 46.8018887452 -126.021304561 Sill1302 7225.56655972 0.77359278807 0.357176079134
-10.2022567575 57.5225312709 2043.12227989 57.395023497 -166.19650136 Sill1303 13149.167134 1.97507872483 1.14572961016
-10.349039082 57.5797106784 2108.56530209 63.5085119831 -131.508770853 Sill1304 8924.10182128 1.05682081326 0.809331524688
-10.5270179481 57.6488021817 2122.87621849 65.2188040424 -112.899934825 Sill1305 6126.51240812 1.8020370304 0.499963083489
-10.4771497369 57.6294548085 2125.24701878 64.995389973 -108.396596185 Sill1306 8074.79251402 1.59995103154 0.31319114971
-11.0999386711 57.8696989958 2015.49947684 64.1575538659 -130.404359705 Sill1308 4674.76133376 0.446971811537 0.227628355169
-11.0158348992 57.8379255823 2039.86178508 63.8976361826 -122.650932007 Sill1309 2612.91306749 2.90092005126 0.174918344225
-10.9677309269 57.8192874208 2051.3656014 64.1199818138 -120.025752829 Sill1311 5650.49679677 1.71604046787 0.571004939928
-10.6087521509 57.6805939661 2116.40451193 64.4872347535 -100.01399008 Sill1312 2924.62623665 1.98383862666 0.550339203656
-10.5186680498 57.6455038411 2123.36238291 65.2866139319 -113.76139432 Sill1313 3238.17104237 2.56195788102 0.728144431036
-10.3494431115 57.5798910237 2108.74563805 63.5198872928 -131.158933789 Sill1314 5611.608138 2.26119485431 0.271030043326
-10.3008382873 57.5610213549 2086.88266114 62.1338157078 -157.178087331 Sill1315 1787.62210809 1.6766187746 0.91453004417
-10.9074270863 57.7958789008 2063.03550868 64.9892197542 -106.248715034 Sill1318 3613.04363563 0.879177304199 0.704591825209
-10.6387660049 57.6920743965 2113.54963368 64.0655699975 -108.0106921 Sill1320 3398.83001195 2.13185286059 0.641944722675
-10.8238407675 57.763538748 2080.25999333 64.9050853136 -98.5170149116 Sill1322 1612.87429417 1.73798655939 0.253292208453
-10.8153699552 57.7602158052 2082.27496769 64.7635343219 -104.480618197 Sill1323 3888.7186214 1.81929611045 0.658284621302
-10.4835740797 57.6318694667 2125.06042906 65.0524884057 -108.72515305 Sill1325 2737.05028099 1.03559451131 0.0649165028196
-9.45758800469 56.8325168179 1611.10661712 67.0082127892 -113.644852684 Sill1326 9832.37349922 7.44003060979 1.78798439059
-9.73474864536 56.5749948182 1609.05692888 85.9424964536 -46.1665750876 Sill1327 6052.26239988 4.73043930571 0.759218749928
-9.61945293001 56.6784480561 1571.68660879 77.3362530865 3.15699306563 Sill1328 5872.2158564 4.75610091538 0.425034951091
-9.74271438545 56.5676671677 1612.89282442 86.7098013607 -51.8145593541 Sill1329 3925.2343554 2.55102873391 0.602325026201
-9.5250226262 56.7620655699 1681.92048635 69.7758993575 -118.279997273 Sill1330 4862.77951172 8.50221842619 0.415654279459
-9.51733657192 56.7688281218 1685.11512532 69.027427513 -119.621607617 Sill1331 3438.03517004 4.09413021769 0.144532596334
-9.46243812523 56.8222800825 1618.0935536 66.9742687651 -114.347378921 Sill1332 3870.55437763 5.74187052117 0.398544382985
-10.4101876553 58.0953541573 2040.5762018 60.7323564508 -108.62504776 Sill1333 6850.72449044 2.81857653203 0.766351172269
-10.499835288 58.1281543834 2042.19393287 65.5228327554 -91.2660482069 Sill1334 6976.49456351 1.07840057732 0.411272252446
-10.1483525725 57.9848250695 1985.92138001 46.1422145766 189.628065402 Sill1335 3739.78955704 0.9514470405 0.839997698264
-10.3368394171 58.0655448046 2035.1805247 55.2331289964 -4.82811395551 Sill1336 7457.04664776 1.33726646745 0.204323259294
-7.05427672238 59.5900906315 1046.75926147 39.358498874 -108.52952597 Sill1338 5457.47611404 6.84850962803 0.626255084351
-10.3762092005 58.0819021129 2037.72642003 58.4016246992 -63.6982056828 Sill1339 5286.0550447 3.6105845498 0.461914547711
-10.6490810055 58.1821797836 2021.86196668 68.8989288222 -39.8085046856 Sill1341 12055.7451796 1.63241842413 0.317845541283
-10.6285713515 58.1742922378 2026.47758193 68.4225102902 -51.9648920779 Sill1342 6348.07237353 1.31611924928 0.357219313782
-10.7170425721 58.208169825 2003.52835858 69.5038907466 -2.82296882222 Sill1343 3829.38354215 2.35308858679 0.238613357708
-10.27404155 58.0389533808 2029.06112583 51.207091408 78.9074677912 Sill1344 2878.56921121 0.608393239272 0.394929958669
-6.64653623384 59.3194154483 384.448495669 13.5247233422 -53.7675323852 Sill1346 1937.40630744 1.3946122768 0.0790600196255
-5.78033567597 59.8839172272 774.603248135 41.2375874251 -57.8750530791 Sill1347 3453.89574686 1.8441562987 0.341865157935
-7.39895464384 59.3864134461 1028.85612001 36.7026685969 NaN Sill1348 3035.93070448 6.42462144106 0.708861545953
-10.1613731467 57.2788124928 2171.75206405 52.0108052287 -183.772327204 Sill1349 7928.1367353 3.27307964064 0.536921348047
-10.2417305032 57.2152424264 2239.96281634 52.2405062414 -150.089848953 Sill1350 7407.82084372 4.52354844012 0.754009775322
-10.3112772227 57.7371129483 2091.1681863 56.6712684953 68.5409600208 Sill1351 6141.14294281 2.67404517033 0.946837010256
-10.2150783848 57.6986520091 2045.30007355 53.523280249 82.9288942188 Sill1352 3764.49021113 3.16387545117 0.402101039247
-10.1848262986 57.6865545979 2028.97023084 52.3439812683 70.3673901976 Sill1353 2062.9858722 3.49341346957 0.734632676593
-10.017805032 57.6194603438 1936.37206821 42.715902049 15.0274859756 Sill1354 6473.98289452 3.0338403192 0.500231606791
-10.1668254758 57.6793828768 2020.74493773 51.3752538059 62.7896616624 Sill1355 4138.4746634 2.30268882593 0.840079152541
-10.2453580132 57.7107399916 2061.26494375 54.7921012112 87.7695676205 Sill1356 3414.92690001 1.19325598764 0.400759473544
-10.2732767709 57.721811991 2076.43917464 55.7202471343 83.9987920936 Sill1357 2001.66138402 1.13374354296 0.69513269775
-11.2685246637 58.1201582638 1936.51971557 70.7025627103 -0.870445426231 Sill1358 1849.12654951 1.20422578618 0.590043187119
-11.050678714 58.0363364315 2003.82281497 64.1309815058 36.3967918484 Sill1362 3649.98241313 2.93582966126 0.391916815012
-11.2050832221 58.0946146688 1953.35983618 69.3461808513 2.05546191401 Sill1363 6024.1647912 1.05903068915 0.357065562659
-10.9690672832 58.0054307364 2036.75168814 60.1945819675 26.7121913127 Sill1364 2675.05651365 0.700182886784 0.402927343104
-10.5447579826 57.8335968117 2104.61941411 55.9773979639 13.4539681934 Sill1365 2399.60828887 0.679129210917 0.377733964834
-10.630171819 57.8682609131 2101.17446164 55.6626849855 72.9804899911 Sill1366 3650.24766035 2.10618381493 0.349399510566
-11.0162601114 58.0235662756 2018.55306725 62.5191608084 34.202968489 Sill1369 2212.00452362 1.36971239492 0.0427872838072
-10.7746909854 57.9264902628 2094.64130697 55.866053556 17.4107392432 Sill1373 3138.52525702 1.83297367219 0.81308140637
-10.6929736571 57.8932619564 2101.15376372 55.3129254261 79.4556089992 Sill1374 2675.10298565 1.95726095291 0.381917597829
-10.707456638 57.899164587 2101.7163218 55.3006019334 70.5022834553 Sill1375 5937.85716967 1.0032406245 0.269306939141
-11.0431944448 58.0335897919 2007.03949766 63.806017452 36.1286706352 Sill1376 3499.75569945 4.17102839589 0.495921419632
-10.9975361253 58.016427948 2026.5087616 61.5862917214 31.3530670724 Sill1377 3311.88856538 0.850613605433 0.320154560476
-10.8249340305 57.9469198468 2085.5364558 56.6233972878 -16.0242764852 Sill1378 3376.87376101 1.09853653087 0.50634215255
-10.7225351616 57.9053011237 2101.32235786 55.2161430972 58.9966639194 Sill1379 3312.68607665 0.41871965487 0.32069336985
-10.6904816562 57.8922256211 2101.06623303 55.317875338 80.3250229478 Sill1380 975.024305479 1.07823890346 0.233397987694
-10.4779814574 57.8056381513 2104.76424479 56.5664541746 19.0232729908 Sill1381 5985.70445854 1.21035933255 0.418773715821
-9.87371192257 57.5602255376 1643.07910151 39.2306179099 102.329504564 Sill1382 2899.68526609 1.99844151767 0.558258240633
-11.1572216057 58.0758502213 1965.54924305 67.8664641671 19.493295524 Sill1383 3550.52291114 2.75720232122 0.326598474797
-10.6430799051 57.8733091985 2100.65798364 55.6146734967 77.8175347193 Sill1384 2475.49754083 1.14799222724 0.647388677095
-10.5780529774 57.8472296232 2103.62705907 55.8212936533 36.0522571819 Sill1385 5334.40804782 1.26768760165 0.213605671059
-10.4955708026 57.8131079081 2104.9001876 56.5157565011 9.48587703129 Sill1386 2113.78292425 0.296024901841 0.138572916407
-9.99117509752 57.6087718249 1900.47258099 41.7484622776 22.7204521901 Sill1387 3650.30868454 1.16588994923 0.0694975901877
-10.4728963087 57.8035466414 2104.6964268 56.5941788904 22.5146142757 Sill1388 4972.96621598 2.06659711438 0.519694432152
-9.6740598529 56.9115511263 1853.22344305 73.7086688716 -40.9211563956 Sill1389 3148.48516101 7.62856938928 0.263949174136
-9.59438782102 56.977797207 1862.85455277 78.7385280551 -49.4289642315 Sill1390 5876.00791429 4.80782035579 0.86297954325
-10.2681003564 56.7707905771 2113.01285533 72.1680003984 -52.9022296251 Sill1393 6527.74293548 1.1752912161 0.0852379070084
-10.6427503661 57.2520134613 2271.99595101 68.9407881741 -11.7810952516 Sill1394 2649.84945193 1.51405558169 0.445155447206
-10.5618471376 57.2227988334 2278.93412392 64.4908547592 -4.76406165034 Sill1395 3506.09490925 1.6695192229 0.306781329913
-10.5038300431 57.2022043777 2288.61668227 61.7933219803 -24.4751781861 Sill1396 3292.43417989 3.34113605165 0.546890357219
-9.87226477098 56.9684436334 1980.87687918 65.0189138829 -55.1046998474 Sill1397 6600.67073646 5.67800929075 1.21256721273
-10.1206535297 57.0596887051 2181.15941883 52.736479618 -94.1188796849 Sill1398 3922.43207513 3.47756580359 1.10916703064
-10.4442625749 57.5269496952 2181.48751285 67.2675176318 -131.701074515 Sill1399 2661.23728276 1.62767946314 0.730115382978
-10.1013041496 57.3927000964 2083.00899261 50.9266181646 -182.722570331 Sill1400 9489.56551521 3.55615926864 1.6200041702
-9.97477193805 57.3442522174 2050.65639677 50.2609343503 -178.116738206 Sill1401 5438.77279778 3.24701919389 0.424999255982
-9.96697832535 57.3413510511 2047.68238569 50.464249642 -176.300790346 Sill1402 2400.78055464 3.21929563277 0.697743473544
-9.72067093356 57.2458686791 1944.80429792 59.275268565 -109.176058264 Sill1403 4263.91727007 3.5029033398 0.976835447395
-9.73475485233 57.2513146301 1955.01158529 58.3366623317 -115.654241739 Sill1404 2176.01873067 4.01668421306 0.576846250581
-9.76706528612 57.2635446582 1973.08463181 56.5705089794 -134.987450902 Sill1405 3279.84424127 2.67599544041 0.426552695773
-9.98115702343 57.3467564447 2053.10694855 50.1050804522 -179.730513237 Sill1406 4339.22358335 4.05917410986 1.04296391202
-9.92562588827 57.3248954934 2033.97636937 51.5715376211 -170.088463135 Sill1407 6231.95873196 2.00974182632 0.291991281201
-6.97870150487 59.2023411088 297.595879975 38.6340960797 -152.111979527 Sill1409 5923.76595285 1.14735766646 0.348796395201
-9.4293779026 56.9291127762 1641.42158892 76.6017066297 -5.2338731557 Sill1411 2263.73221225 1.3554165018 0.207091443736
-9.99421368718 57.1451011308 2089.14867792 53.8896422104 -91.2227384283 Sill1412 4499.99572141 5.24642461521 0.284651794639
-9.27147583183 56.8691031869 1327.72252433 63.2815002569 -50.2248368932 Sill1413 1188.12745225 3.99420743664 0.150466616115
-12.7514299919 58.1184466971 1696.28746573 34.9415397564 -42.0400566245 Sill1414 2812.94493707 0.421513208329 0.215253710321
-11.0037130748 57.0081079937 2374.33689065 71.2969053145 16.2175509813 Sill1415 1822.01733491 2.15441526542 0.0909106984695
-11.0557063932 57.0181743422 2368.24791133 71.3406484309 NaN Sill1417 3133.37776508 1.23141135251 0.251258512504
-11.0142704512 57.0101397101 2374.02488587 71.2271083532 13.9278942452 Sill1420 1784.3318278 0.926917208862 0.225742497819
-9.93214645512 56.7827309472 1991.88374076 58.6075835949 -76.6433349891 Sill1421 5964.37022673 3.87289239134 0.760815792794
-10.8502058155 56.737149567 2401.71707833 77.5522717065 -130.040548745 Sill1424 6105.03486072 4.80571365445 0.865266254809
-10.4345549362 56.859754483 2224.17574159 71.2208290282 -64.4056857768 Sill1426 5599.21581045 1.30720433808 0.232724337519
-11.7155373312 56.7244860536 2398.33475287 67.7015956437 -163.304601667 Sill1427 7221.93396262 4.25122000418 0.183724039501
-11.536312946 56.7863341508 2350.43349085 71.4455667825 -169.146449409 Sill1428 2800.4078848 4.82741751625 0.644742999479
-9.66976225337 56.1422434241 NaN NaN NaN Sill19 9564.91481073 2.54788297828 2.23212499871
-9.94637685759 56.1331366086 NaN NaN NaN Sill210 3043.05605736 2.20251525614 0.290559480976
-9.75730055472 56.1231076574 NaN NaN NaN Sill212 10192.5038828 2.65916413268 1.19253456267
-9.6199699784 56.1438506816 NaN NaN NaN Sill215 3296.61653664 4.29791559589 0.223244132988
-9.89446133788 56.0597144275 NaN NaN NaN Sill23 11076.8199343 4.64294886437 1.52044079043
-9.65881699268 56.8212384273 1829.50059233 65.8842435843 -103.812941913 Sill231 12262.2871485 5.00268482542 1.79142301371
-9.64823280066 57.1120269965 1897.480378 66.5199179322 -129.596130053 Sill232 22803.0880064 3.18598173342 0.656782324078
-9.94610929053 57.0728866191 2073.37423377 57.6823529135 -79.8621878773 Sill239 25924.9521085 3.66742974887 1.03992011541
-9.67172913974 56.9714725182 1918.7996293 74.733575178 -53.8023999768 Sill240 5055.31795778 6.2080373881 0.895885619612
-12.5542524807 59.7465176249 1268.88252582 22.9013637809 -134.446649031 Sill245 2937.19977221 2.27963115583 0.297712806505
-12.4360352013 59.5073119939 1357.21275663 32.7958381822 NaN Sill246 10794.6984643 5.36046162032 1.43489725194
-12.4250943118 59.7482607377 1280.1796262 25.5207774901 -230.721554684 Sill248 3156.33206653 4.80196836479 0.663654456582
-12.3885919642 59.7765357842 1278.00172809 26.171701714 NaN Sill249 7017.90754498 0.849760081275 0.693530636572
-13.2551172949 58.7827414406 1646.90549138 24.5118410138 7.12075225837 Sill250 2237.19345697 2.46680704267 0.410950991136
-13.1963202046 58.9188085581 1579.07122742 24.0574139247 120.364269585 Sill251 9119.45352506 2.69800720303 0.950836277786
-13.1250095844 59.3473104665 1355.95128706 27.4679374568 NaN Sill253 4564.4057193 2.8364457537 0.636633828501
-12.9323311797 58.8416250603 1549.63537447 50.2030772084 -140.787389464 Sill255 3975.2037675 1.48392671239 0.90010789797
-12.8567228897 58.8152921159 1566.1462271 57.7699411655 -121.488763878 Sill258 5949.17050668 1.81338684977 0.476434921475
-12.8935241977 58.8283159156 1558.54804459 54.4218953745 -145.318752784 Sill259 3249.47144668 2.15769984775 0.327676126544
-12.7891904994 58.4631029428 1619.90325863 49.3833853185 -219.823290849 Sill261 4037.52899989 1.26827047224 0.498493862605
-12.5601404017 58.377488236 1619.3359424 54.948349615 -98.7808832407 Sill262 11887.0219111 3.78333882829 0.520251336337
-12.6157508039 58.3983806001 1618.88939427 54.0085404684 -110.445638434 Sill264 6461.96023129 1.44207229364 0.445857497161
-12.4688359273 58.3431231211 1620.05889963 58.0514322489 -104.728332739 Sill265 4587.43761824 3.76972663366 0.742390552326
-12.3683302053 58.3047144367 1624.83597803 61.9459410624 -113.756558318 Sill266 4497.30233237 4.66619804616 0.33128034899
-12.4012420452 58.3173310886 1623.55884647 60.401412686 -112.786436094 Sill267 7423.54265703 2.13960225572 1.34397248372
-13.3103017475 58.6530492665 1522.75640949 22.1113598257 -90.4231531811 Sill268 5474.98494058 2.66355123177 0.321755618545
-12.5649315241 58.0716307438 1688.46175145 39.9427528367 NaN Sill270 2849.4043473 1.71959917062 0.827785300262
-12.5829335897 58.0786617689 1685.09956964 40.0570965149 NaN Sill272 6412.497891 4.52343815893 1.10692901318
-12.5855551932 58.0792060194 1684.95811369 40.024721536 NaN Sill273 3887.32098906 1.59250975173 0.511224599144
-12.600774535 58.0850105749 1683.57101323 40.0400222963 NaN Sill274 3100.79938116 2.72578237417 0.916662399554
-12.65169389 58.1041158345 1684.01332932 38.2204363116 -19.1951928092 Sill275 4561.9176686 1.59318802316 1.13101324915
-12.7910870209 58.1554018054 1693.96651273 34.0047625043 -129.583541262 Sill276 2449.9036839 1.04879336611 0.912467227455
-12.8995903928 58.1964702888 1678.94674691 29.4570989546 NaN Sill279 9087.06405216 4.26657621802 2.13764648403
-12.8873988959 58.1919720589 1692.632088 30.2334966141 NaN Sill280 5212.39333669 3.51025643672 1.28932262425
-12.8606293338 58.1818451464 1708.08457139 31.315047785 NaN Sill282 1712.47799211 1.81635391743 0.51719759793
-12.8465837635 58.1765002117 1707.37819097 31.8238886844 NaN Sill283 749.987908236 0.341310549953 0.198341762648
-13.2631425876 58.3293231989 1384.64039198 20.0285639196 NaN Sill286 2587.35198177 1.13195581055 0.213848689737
-13.2623357987 58.3290485476 1384.65215408 20.04923133 NaN Sill290 3824.86316994 1.52056470919 0.961346951626
-13.3421150794 58.3581295521 1371.16200603 18.2929527051 NaN Sill291 4650.28218781 2.22811959744 0.381176416623
-12.8253838274 58.1684388184 1700.05882154 33.0027376432 NaN Sill292 2424.89211053 1.27490619723 0.329950911351
-12.8252118585 58.1683729539 1699.99936143 33.0110990124 NaN Sill293 749.964575676 2.07323730682 0.102811708816
-12.7037890007 58.1232305546 1686.80313703 36.5485346139 -43.709148542 Sill294 3562.79878428 1.01833380297 0.176124317187
-12.8289299918 57.9301840223 1438.00978694 31.3036269091 514.314247001 Sill295 5177.24926481 1.61315170073 0.461699552075
-12.779165417 57.9120617167 1473.19917432 32.3098291485 424.347478092 Sill298 3801.22185299 1.92094999486 0.253894711738
-12.5035005787 57.8106904279 NaN NaN NaN Sill301 4522.51910162 1.54918295095 0.269777396532
-12.549249793 57.8276427874 NaN NaN NaN Sill302 5050.35259779 2.73505809363 0.723388863418
-12.3879899615 57.7677304397 NaN NaN NaN Sill303 3002.40023404 2.44907658613 0.0839221656368
-12.44483678 57.788923946 NaN NaN NaN Sill304 5499.60269874 2.45750071959 0.488169326659
-12.0495052325 57.640729802 NaN NaN NaN Sill305 8561.23166306 1.58414868856 0.204116077086
-12.1849565812 57.6918510965 NaN NaN NaN Sill306 10289.2563203 1.93850587422 0.792402712175
-12.4421580757 57.7879251576 NaN NaN NaN Sill307 5912.31605442 2.70766394945 1.30091171499
-12.3454329567 57.7518744968 NaN NaN NaN Sill309 5351.056149 3.3174606011 1.0293150097
-12.5760961746 57.8374210384 NaN NaN NaN Sill311 4935.51626328 2.02734319848 0.394534714797
-12.6953987405 57.8814833961 1508.32321102 36.3593307727 NaN Sill312 10675.8661114 2.22949426629 0.585047762381
-12.6987917531 57.8825973737 1506.39359331 36.212495604 NaN Sill313 9073.98435089 2.76657468137 1.10271608713
-12.2543674012 57.7179251567 NaN NaN NaN Sill314 1200.06934787 1.08741596444 0.952271761603
-11.7696519044 57.5342774297 NaN NaN NaN Sill317 5535.53905507 0.486416202864 0.225646969158
-12.9843979335 57.9871313969 1167.8313484 38.0742265647 89.4436871058 Sill319 1848.90794095 1.10030866731 0.104194887929
-11.9324448081 57.5962790646 NaN NaN NaN Sill320 7652.85596406 1.63381150196 0.796723754343
-11.8748854636 57.5743383506 NaN NaN NaN Sill322 2311.22352025 1.2099325924 0.458588698351
-9.4296368574 56.594283082 1229.66775391 73.9269883869 -47.1099434207 Sill324 6615.6525442 7.30588568357 2.11489283191
-9.59488521563 56.6749537112 1537.06427441 78.8076238083 6.97714421092 Sill325 7738.10799544 3.26397609323 1.0953429033
-9.66461237549 56.6922773332 1645.8231468 73.1633652779 -36.5364820433 Sill326 3025.35147274 2.2688054388 0.978454466548
-9.96171089493 56.8160429458 2005.77994565 60.0775320467 -67.3475905915 Sill327 10100.2742506 4.32686648652 0.789538599245
-10.1519992374 56.889963661 2119.55968169 62.9118565283 -38.8575062524 Sill328 8541.94252737 3.23712082733 0.36853809297
-9.98655455139 56.8459375883 2011.13287491 60.9864872767 -57.9512985034 Sill329 15287.7269667 3.7806590116 0.780573981443
-9.83624447052 56.7641249847 1895.62410288 58.7653941063 -91.1482787973 Sill330 9026.7334782 4.79250962336 0.933375046378
-10.192607597 56.8991302914 2133.41106583 63.561885502 -37.9069045625 Sill331 16782.4454816 4.74409499331 1.21209880004
-10.6280666159 57.0870566598 2331.47332783 67.4427392703 -29.3069099623 Sill332 3908.66970858 2.16036442943 0.440871690179
-10.4980723623 57.0437084698 2299.01529863 66.3623505427 -76.5858043312 Sill333 8911.44427803 3.19683627347 0.848676097999
-10.5871323453 57.0706689212 2338.33933362 67.122111997 -51.1518497764 Sill334 4624.2611641 2.00154609629 0.690384270861
-10.4296263889 57.0072197598 2207.56131691 65.3716435573 -83.830648411 Sill336 7372.29683825 3.66043911403 0.908880864715
-10.2814078296 56.9471059084 2210.65938082 62.7510778094 -54.5889873821 Sill337 10249.1968979 4.09217169593 1.15328968886
-10.7407318914 57.1322012938 2321.73477329 70.4819178743 24.7447357595 Sill338 6137.1709981 1.1504668367 0.421671241645
-10.6921113994 57.1127162614 2319.88882299 68.6011817524 7.39229118607 Sill339 6176.09816484 1.55731187866 0.616900707026
-12.3752837668 57.6386727748 1802.76237989 61.6328928359 -64.3331130691 Sill340 11453.2586874 1.90661127835 0.732962221538
-12.363751977 57.6339202362 1807.73537145 62.0862352936 -77.4442076034 Sill341 3324.21356556 1.47374165834 0.169668373952
-12.5267615533 57.6931413016 1637.78982954 51.7850934499 9.55343427383 Sill343 3033.73575356 5.40820922807 1.10204989296
-12.6725132846 57.7601188421 1439.12186488 42.7385921194 280.23636993 Sill345 7993.60223394 2.9452436685 1.04936014118
-12.6221191948 57.7282955208 1512.84633213 45.2904974146 147.334623022 Sill347 5544.12625306 2.65984175892 0.785550139802
-12.6775015149 57.750237815 1431.50171241 43.2673202257 271.251459994 Sill352 4151.25357928 0.802892887151 0.102029831407
-12.6769926341 57.7499256223 1432.25946103 43.2818651046 270.681311864 Sill353 2302.48307417 0.147307060629 0.129006030547
-12.3359075593 58.4069160375 1633.29578541 63.6603649711 -91.2698885318 Sill354 7122.06821785 1.40649598115 0.565069699775
-12.3380574214 58.4050438977 1632.70646943 63.5468715411 -91.2427127031 Sill356 5785.32267965 2.31020109659 0.868392293758
-12.4166466077 58.3430629422 1620.22568393 59.8805262797 -110.830638369 Sill357 8381.65987064 1.94819927349 0.457426287135
-12.8540305946 57.987740192 1471.73400384 31.0468673733 225.731794293 Sill358 2839.08852744 1.14019302295 0.587435048377
-12.8318691747 58.005982863 1528.08321517 30.0236460286 162.631522331 Sill359 2298.12587596 2.20879431141 0.567330803529
-12.8027129062 58.0315103145 1602.31450543 30.1040242047 97.6863741796 Sill360 4328.03861662 2.69875701685 0.73018933164
-12.7516004392 58.0756969317 1698.5190818 33.141024022 24.5789905197 Sill361 5623.61384448 1.29016223826 0.613841709382
-12.7018909849 58.1169382201 1687.86067669 36.1968620816 -32.507108884 Sill363 1650.62462002 1.01980187545 0.108044154606
-12.64598766 58.1607841847 1667.01441113 41.5849467215 -105.706332751 Sill364 7805.32837439 0.930049444111 0.239358717197
-12.5573726124 58.2306177354 1644.80660317 49.8763028514 -158.725639425 Sill365 4024.01473658 1.83564428275 0.401893219482
-12.8092213442 58.4183745992 1631.05784191 46.095289253 -227.843451678 Sill366 2337.58931659 0.938027381549 0.279019712404
